,t_Survived,t_Pclass,t_Age,t_Fare,t_SibSp,t_Parch,t_totalFamily,t_hasFamily,t_isF,t_isM,t_Port1,t_Port2,t_Port3,t_Port4,t_Name,t_TitleFemale,t_TitleMale,t_Sector,t_Cabin
518,1.0,2.0,0.4470972606182458,-0.12491978668775715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.6987625338050254,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
519,0.0,3.0,0.39683337521990447,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
520,1.0,1.0,0.37170143252073384,1.2341715984066093,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.6430522221453293,0.0,-1.0,0.775904096830629,2.2924847154494086
521,0.0,3.0,0.2711736617240512,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
522,0.0,3.0,0.36792055349407915,-0.5029485386158568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
523,1.0,1.0,0.5476250314149284,0.5189714017894245,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.159760153813033,1.0,-1.0,0.775904096830629,0.2478361854539901
524,0.0,3.0,0.36792055349407915,-0.5028639729296732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
525,0.0,3.0,0.5036441316913798,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
526,1.0,2.0,0.6230208595124404,-0.43700743807979686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7508526981437278,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
527,0.0,1.0,0.36792055349407915,3.817033162951754,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,1.4072561975393874,3.1103441274475765
528,0.0,3.0,0.4847951746670017,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
529,0.0,2.0,0.2837396330736366,-0.41687275089321363,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
530,1.0,2.0,0.01985423473234481,-0.12491978668775715,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.31965079415013364,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
531,0.0,3.0,0.36792055349407915,-0.5028639729296732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
532,0.0,3.0,0.20834380497612465,-0.5028639729296732,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
533,1.0,3.0,0.36792055349407915,-0.19824427701513722,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.189555869827446,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
534,0.0,3.0,0.37170143252073384,-0.47400492578514347,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
535,1.0,2.0,0.08268409148027142,-0.11988611489111134,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5352517461469307,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
536,0.0,1.0,0.5601910027645137,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505534898354532,-1.0,7.0,0.775904096830629,0.9913447418159604
537,1.0,1.0,0.37170143252073384,1.4944124302931971,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
538,0.0,3.0,0.36792055349407915,-0.35646868933346404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
539,1.0,1.0,0.2711736617240512,0.3482453621969482,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7583539658338517,0.0,-1.0,0.775904096830629,1.028520169634059
540,1.0,1.0,0.4470972606182458,0.7811411367084872,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4274512701485322,0.0,-1.0,0.775904096830629,0.3965378967263842
541,0.0,3.0,0.10781603417944208,-0.01870931177853076,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9739549178306488,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
542,0.0,3.0,0.1329479768786127,-0.01870931177853076,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
543,1.0,2.0,0.39683337521990447,-0.12491978668775715,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
544,0.0,1.0,0.6230208595124404,1.4944124302931971,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.10404984215333657,-1.0,1.0,1.4072561975393874,2.7757652770846897
545,0.0,1.0,0.7989444584066349,-0.12491978668775715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
546,1.0,2.0,0.2334757476752953,-0.12491978668775715,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6505534898354532,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
547,1.0,2.0,0.36792055349407915,-0.3693045524149108,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
548,0.0,3.0,0.4093993465694898,-0.2351571990343002,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
549,1.0,2.0,0.09525006282985675,0.09152810056801232,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3271520618402576,-1.0,0.0,-0.4868001045868878,-0.42132151527178324
550,1.0,1.0,0.20834380497612465,1.5841789061771412,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.003750633845061978,-1.0,1.0,1.4072561975393874,2.180958431995113
551,0.0,2.0,0.33400351847197784,-0.12491978668775715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
552,0.0,3.0,0.36792055349407915,-0.49078316061772326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
553,1.0,3.0,0.2711736617240512,-0.5029485386158568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6505534898354532,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
554,1.0,3.0,0.2711736617240512,-0.4918744606632361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
555,0.0,1.0,0.7738125157074642,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
556,1.0,1.0,0.5978889168132697,0.1489119590497745,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.100168721784207,5.0,-1.0,0.14455199612187059,0.17348532981779308
557,0.0,1.0,0.36792055349407915,3.9327230485884233,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
558,1.0,1.0,0.4847951746670017,0.955306180872432,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.189555869827446,1.0,-1.0,2.6699603989569045,2.0694321485408174
559,1.0,3.0,0.4470972606182458,-0.29807809649237277,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.836358725817837,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
560,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
561,0.0,3.0,0.49736114601658704,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
562,0.0,2.0,0.34656948982156316,-0.3766033765200472,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
563,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
564,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3271520618402576,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
565,0.0,3.0,0.2963056044232219,-0.1621689579829361,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
566,0.0,3.0,0.2334757476752953,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
567,0.0,3.0,0.35913546117114853,-0.22408312108167944,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.7285582498194387,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
568,0.0,3.0,0.36792055349407915,-0.5028639729296732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
569,1.0,3.0,0.39683337521990447,-0.4902797934380587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
570,1.0,2.0,0.7738125157074642,-0.43700743807979686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9664536501405249,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
571,1.0,1.0,0.6607187735611963,0.38809593507663365,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.9441592018162357,1.0,-1.0,1.4072561975393874,3.3333966943561677
572,1.0,1.0,0.4470972606182458,-0.11711759540295616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5427530138370547,-1.0,1.0,2.6699603989569045,0.5080641801806798
573,1.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0742541261389233,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
574,0.0,3.0,0.19577783362653933,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
575,0.0,3.0,0.2334757476752953,-0.35646868933346404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
576,1.0,2.0,0.4219653179190751,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.7508526981437278,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
577,1.0,1.0,0.4847951746670017,0.4771073601910807,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5129572978226415,1.0,-1.0,2.6699603989569045,1.2143973087245516
578,0.0,3.0,0.36792055349407915,-0.3573083057891445,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5427530138370547,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
579,1.0,3.0,0.39683337521990447,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
580,1.0,2.0,0.3088715757728072,-0.04438103794142432,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003750633845061978,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
581,1.0,1.0,0.4847951746670017,1.5841789061771412,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.6987625338050254,1.0,-1.0,1.4072561975393874,2.106607576358916
582,0.0,2.0,0.6732847449107816,-0.12491978668775715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
583,0.0,1.0,0.4470972606182458,0.15948266982273065,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,0.14455199612187059,-0.04956723709079805
584,0.0,3.0,0.36792055349407915,-0.47299819142581434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
585,1.0,1.0,0.22090977632571,0.955306180872432,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,2.6699603989569045,2.106607576358916
586,0.0,2.0,0.5853229454636844,-0.3464013457401724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
587,1.0,1.0,0.7486805730082936,0.9462455716384695,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5427530138370547,-1.0,1.0,0.775904096830629,1.102871025270256
588,0.0,3.0,0.2711736617240512,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
589,0.0,3.0,0.36792055349407915,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
590,0.0,3.0,0.4345312892686604,-0.5049620073345151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
591,1.0,1.0,0.648152802211611,0.9274538680872313,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.159760153813033,1.0,-1.0,2.0386082982481457,0.32218704109018714
592,0.0,3.0,0.5853229454636844,-0.5024451714361923,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
593,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
594,0.0,2.0,0.4596632319678311,-0.12491978668775715,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.4274512701485322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
595,0.0,3.0,0.4470972606182458,-0.1621689579829361,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
596,1.0,2.0,0.36792055349407915,0.016023023618325298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.10404984215333657,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
597,0.0,3.0,0.610454888162855,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
598,0.0,3.0,0.36792055349407915,-0.5029485386158568,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
599,1.0,1.0,0.610454888162855,0.49782998024351216,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.836358725817837,-1.0,3.0,0.14455199612187059,0.32218704109018714
600,1.0,2.0,0.2963056044232219,-0.10478509950117394,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.590962057806627,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
601,0.0,3.0,0.36792055349407915,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7508526981437278,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
602,0.0,1.0,0.36792055349407915,0.2052890831722074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
603,0.0,3.0,0.5476250314149284,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
604,1.0,1.0,0.4345312892686604,-0.11384570873513637,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
605,0.0,3.0,0.4470972606182458,-0.3353272677875516,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21935158584185907,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
606,0.0,3.0,0.37170143252073384,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
607,1.0,1.0,0.33400351847197784,-0.034313694348132716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
608,1.0,2.0,0.2711736617240512,0.18876253192945994,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.806563009803424,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
609,1.0,1.0,0.49736114601658704,2.441497778832105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2118503181517351,0.0,-1.0,1.4072561975393874,4.225606961990532
610,0.0,3.0,0.4847951746670017,-0.01870931177853076,1.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.2377649137970184,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
611,0.0,3.0,0.36792055349407915,-0.5064721088735089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
612,1.0,3.0,0.36792055349407915,-0.3363340021468808,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003750633845061978,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
613,0.0,3.0,0.36792055349407915,-0.49237782784290063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
614,0.0,3.0,0.4345312892686604,-0.4863374216869257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4349525378386561,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
615,1.0,2.0,0.2963056044232219,0.6603330135889879,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8586531741421264,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
616,0.0,3.0,0.4219653179190751,-0.35848215805212236,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
617,0.0,3.0,0.32143754712239253,-0.32425318983493084,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.159760153813033,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
618,1.0,2.0,0.04498617743151546,0.13683114673782454,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.003750633845061978,0.0,-1.0,3.301312499665663,-0.2726198039993892
619,0.0,2.0,0.32143754712239253,-0.43700743807979686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
620,0.0,3.0,0.33400351847197784,-0.3573908580066095,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
621,1.0,1.0,0.5224930887157577,0.40974072380221066,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11155110984346052,-1.0,1.0,2.0386082982481457,0.2850116132720886
622,1.0,3.0,0.24604171902488062,-0.33146744825388363,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.182054602137322,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
623,0.0,3.0,0.2586076903744659,-0.4902797934380587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
624,0.0,3.0,0.2586076903744659,-0.32425318983493084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
625,0.0,1.0,0.7612465443578789,0.002347544081197954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6430522221453293,-1.0,1.0,2.0386082982481457,1.4374498756331426
626,0.0,2.0,0.7109826589595376,-0.3997582667846179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3271520618402576,-1.0,5.0,-0.4868001045868878,-0.42132151527178324
627,1.0,1.0,0.2586076903744659,0.921244330558889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21935158584185907,0.0,-1.0,2.0386082982481457,-0.08674266490889657
628,0.0,3.0,0.32143754712239253,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2118503181517351,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
629,0.0,3.0,0.36792055349407915,-0.49271407711891657,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.31965079415013364,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
630,1.0,1.0,1.0,-0.04438103794142432,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9739549178306488,-1.0,1.0,0.14455199612187059,0.4337133245444827
631,0.0,3.0,0.6355868308620256,-0.5063875431873253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.003750633845061978,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
632,1.0,1.0,0.39683337521990447,-0.034313694348132716,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2118503181517351,-1.0,2.0,0.775904096830629,1.4374498756331426
633,0.0,1.0,0.36792055349407915,-0.6484216535389205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21935158584185907,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
634,0.0,3.0,0.10781603417944208,-0.08666388103324908,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9664536501405249,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
635,1.0,2.0,0.34656948982156316,-0.3866707201133388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0742541261389233,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
636,0.0,3.0,0.39683337521990447,-0.4888542575852486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
637,0.0,2.0,0.38426740387031916,-0.11988611489111134,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8586531741421264,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
638,0.0,3.0,0.5099271173661725,0.1506737441786005,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.189555869827446,1.0,-1.0,-0.4868001045868878,-0.42132151527178324
639,0.0,3.0,0.36792055349407915,-0.32425318983493084,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.10404984215333657,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
640,0.0,3.0,0.24604171902488062,-0.4902797934380587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5352517461469307,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
641,1.0,1.0,0.2963056044232219,0.7469121684912956,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7508526981437278,2.0,-1.0,0.775904096830629,0.879818458361665
642,0.0,3.0,0.01985423473234481,-0.08666388103324908,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21935158584185907,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
643,1.0,3.0,0.36792055349407915,0.48910360681684706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.2898550781357205,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
644,1.0,3.0,0.0041467705453631576,-0.26066180729354516,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.5352517461469307,0.0,-1.0,-0.4868001045868878,-0.42132151527178324
645,1.0,1.0,0.5978889168132697,0.8964967865378598,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.2118503181517351,-1.0,1.0,2.0386082982481457,0.8054676027254678
646,0.0,3.0,0.2334757476752953,-0.4894421904510968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0742541261389233,-1.0,1.0,-0.4868001045868878,-0.42132151527178324
647,1.0,1.0,0.6984166876099522,0.06635974158478332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8661544418322503,-1.0,6.0,0.14455199612187059,0.5452396079987782
